CustomerID,Churn,Tenure,Gender,AppTime,Complain,OrderIncrease,OrderCount,InactiveDays,CashbackAmount,Summary,Text,Sentiment_Score
52307,0,8.0,Male,2.0,1,11.0,1.0,1.0,142.49,Great Toffee!,"A friend of mine in the UK came to visit earlier this year and brought me Walkers Original Toffee. When I finished the gift, I went on line to see if I could order some more and found that Amazon sells it. So I placed an order. The flavor is excellent and I will order some more when I finish what I have.<br />http://www.amazon.com/s/ref=nb_sb_noss?url=search-alias%3Dgrocery&field-keywords=Walkers+Original+Toffee",0.97
52308,0,24.0,Male,2.0,1,11.0,3.0,10.0,240.26,People were right,This is a great coffee.  I am really happy with how smooth and mild it is.  All I used to drink was Illy Medium Roast because it was easy to get locally but it's rather expensive.  I started looking for a cheaper alternative and saw all the positive reviews for this.  I was still a bit skeptical just because everyone has a different idea of a great cup of coffee.<br /><br />Let me say this again..  It is MILD!!!  If you are expecting Starbucks espresso then go somewhere else.  The roast doesn't taste burned and it has a good crema.  I use this with my handpresso portable espresso maker with excellent results.,0.86
52309,0,11.0,Female,2.0,0,15.0,1.0,7.0,168.93,Vegeta,"Wonderful taste and I am very glad it doesn't have MSG. Be careful with seasoning containing MSG. If you haven't tried Vegeta, I urge you to do so. I believe that it is widely used across Europe.",0.9
52310,0,7.0,Female,3.0,0,12.0,9.0,6.0,161.25,Happy!,"This is the coffee I love, thank you so much for offering it as the last supplier stopped selling it.  I will continue to get it forever!",0.99
52311,0,0.0,Male,3.0,0,11.0,1.0,2.0,136.69,Not as good as plain Chips Ahoy,"Basically these are Chips Ahoy chocolate chip cookies with a fudge center. When I first got them they were very gooey, as it was over 100 degrees that day. I put them in the fridge and that fixed that. But after trying them hot and gooey, room temperature and some-what gooey and cold and not-gooey from the fridge, I have to say, I liked the cold from the fridge ones the best.<br /><br />Overall though, the original Chips Ahoy chocolate chip cookies taste far better to me and the gooey factor just tasted gross. I'll stick with the Original from now on.",0.88
52312,1,20.0,Female,2.0,1,14.0,5.0,9.0,200.08,Just okay,"I like dark strong coffee but I just didn't really care for this one.  Not sure what it really was, almost a tad bitter?  Unfortunately I have another whole box of 24 to use up.  I picked up some Sumatran Reserve (also a dark) and prefer it.",-0.57
52313,0,13.0,Male,2.0,0,22.0,1.0,3.0,123.87,Wonderful apple and cinnamon flavored curd........,"I am not big on apple flavored food, but this is an exception.  This curd has a wonderful fresh taste.  To me it tasted like fresh baked apple pie when paired with a fresh hot homemade scone and whipped cream.  Pleasantly surprised. The curd is a little thicker consistancy than I prefer but still very tasty.  Oh so delicious.",0.99
52314,0,9.0,Female,2.0,0,16.0,6.0,13.0,146.39,Tastes decent...just nothing like butter chicken,"When I think of butter chicken, I think of a smooth, creamy, almost sweet sauce with complex but subtle flavors.  This sauce, while it tastes pretty good and is easy to use on chicken, tastes nothing like any butter chicken I've ever had.  It tastes more like a red enchilada sauce (yes, as in Mexican food!) with a little bit of Indian spices added in.  The flavors are too strong, the texture is thicker and not as creamy, and the mild sweetness is missing.",0.46
52315,0,21.0,Male,2.0,0,11.0,1.0,8.0,178.98,"Seems average in taste, possibly not compatible with all hot air poppers","I purchased this popcorn along with a top rated hot air popper. I believe that because the kernels are smaller and lighter, if your hot air popper has a lot of power, be prepared to have the kernels fly all over until the point they start to pop. The popped kernels are definitely smaller than normal popcorn and frankly, I  do not find the popcorn fluffier or less ""husky"". In fact, I am fighting the urge to pick my teeth as I write! All of this may be due to the fact that I am using a hot air popper. It is nice to know the corn is organic, but I am a little mad at myself for purchasing a 10 year supply! ;)",0.45
52316,0,0.0,Female,3.0,0,14.0,1.0,0.0,125.34,Take a sharp object to defend your self,"Unlike most people, I prefer not a weak coffee but a milder roast than the burnt stuff most coffee houses make that requires many accoutrements to mask like cream, sugar and artificial flavors. Therefore, I purposely only tried the Columbian.<br /><br />I work in a place that has poorly serviced coffee ""dispensing machines."" They are fun in that you never know what will come out in a day-to-day basis. Some time just your coins back. A few people have illicit electric coffee pots, others use a French press, and still others sneak out for the real thing.<br /><br />Now that I discovered the Columbian Via. I have to defend my cup from all those noses that circle my cup. I know there are directions on the pack; however, I now have my own ritual. Clean cup, fill 2/3rds filtered water. 90 seconds in the microwave. Shake contents to bottom of pack. Rip the whole top off the pack with teeth. Pour pack in coup and watch sizzle. Stir for a few seconds. Add a tad of ice. Hope I can make it back to my desk before the cup empties.<br /><br />I was never a fan of reconstituted coffee however I think it is the addition of the micro-ground coffee that adds the edge necessary.<br /><br />In any event you owe it to yourself to try it.",0.44
52317,0,24.0,Female,2.0,0,16.0,1.0,3.0,231.42,SweetLeaf SteviaiClear,I quickly received the SweetLeaf SteviaClear liquid that immediately mixes with liquid as opposed to the powder form. Also I like the fact that there is no maltodextrin or other such unhealth additives that are in other stevia products such as Stevia in the Raw.,0.89
52318,0,10.0,Female,3.0,0,15.0,1.0,0.0,116.11,Let Me Call You Sweet/Tart,"The kiwi/berry combination makes this sweet and tart at the same time, with the carbonation adding a nice bit of fizz to keep the concoction light. That being said, this was a bit too sweet for my taste - but may be fine for people looking for the 100% juice experience, or those needing a sugar fix after a workout. Personally I'd mix this with sparkling soda water for a ""less is more"" effect, with cost savings as an added plus.",0.81
52319,0,8.0,Female,2.0,0,12.0,1.0,0.0,153.63,"Poor product, do not waste your money on this, possible choking hazard","I gave my cat one of these Looney Loops to test, and in less than 8 hours I discovered that two of the loops had come off.  Smallish plastic pieces, and a choking hazard for sure.  Needless to say that one plus the two remaining in the package went out in the trash.",-0.78
52320,0,0.0,Male,2.0,0,20.0,1.0,0.0,150.71,One of the best coffee,"lavazza rossa is one of the best coffees produced in italy. Best way to enjoy it is to preapare the beverage with the mokka, so it comes a very strong and tasty coffee.",0.99
52321,1,18.0,Male,2.0,1,17.0,3.0,8.0,236.95,Relaxation without drowsiness.,"I suffer from anxiety almost constantly and am always looking for ways to ease my days a bit followed by ways to ease my already anxious stomach. Basically looking for both, relaxation and soothing my digestive. I have used Yogi teas for ages now! They should be in my medicine cabinet rather than my pantry. I've used Yogi Kava Kava Stress Relief and Bedtime - both are strong and will sleep you or make you really mellow unable to be social. I only take them when I am about to panic and trust me, they will ease you... to sleep lol.  Calming and Relaxed Mind tea are good and more for taste and a light relaxation. Eh, can't complain. But this one, THIS ONE has it all. Definitely for the mind (chamomile and lavender) and body (lemon balm, lemongrass, etc and of course the MINT). Don't need to take two teas. This will sooth my nerves, NOT drowse me, calm any digestive disorder that might be present.<br /><br />Taste: Definitely the lavender comes in first but not overpowering like Relaxed Mind. Mellowed by the chamomile, mint with the ""tail"" being the honey? Not sweet though just sorta smells like honey. (Shhh! probably honeybush but they didn't include it lol :X) Red tinted due to rooibos. Has that earthy-ness of rooibos too. Very beautiful tea. The combination dances well with one another, and we are talking about strong herbs here. Good job Yogi! Lately, Yogi's been coming up with awesome new teas. Must be a new tea chef!<br /><br />I am buying two of these at a time till they go 6 pack and then I'll stock up. I am drinking this every single day and am scare to run out. For this price? You just can't go wrong. I KNOW I won't find this in stores just yet as it's a new tea. I had low expectations for it's job, but for my surprise, it taste like it says and does what it suppose to do... relief my stress.",0.48
52322,0,29.0,Male,3.0,1,12.0,3.0,9.0,234.02,Busy Buddy Tug a Jug,"This toy does not entice my pet at all.  I am ""underwhelmed"" and actually regret purchasing it.  I could have spent my money better purchasing nylabones which my pet loves.",-0.89
52323,0,10.0,Female,3.0,0,20.0,1.0,0.0,120.29,Healthy Snack and Yummy too,"Kids love these, but I admit I steal a few bites too since they are so good to snack on.",0.98
52324,0,13.0,Female,2.0,0,20.0,11.0,8.0,163.77,"Off-color, Irreverent  Hilarity","I love this film.  Barbara and Adam Maitland, a young couple madly in love (played by Geena Davis and Alec Baldwin) discover that they are not only dead but trapped in their home as ghosts waiting for the bureaucracy of the afterlife to set them free.  When a New York couple (Catherine O'Hara and Jeffrey Jones) and their teenage daughter Lydia (wonderfully macabre Winona Ryder) move into their beloved house, the Maitlands want nothing more than to remove them.  The problem is, the Maitlands are too nice to truly scare anyone.  They meet a rogue ghost, the ribald, disgusting Beetlejuice (Michael Keaton) who promises to drive the family away, with a few strings attached.  Lydia, whose goals aren't that far from the Maitlands and who has a morbid, poignantly sad outlook, discovers the ghosts and tries to help them.  But Beetlejuice has his own agenda.<br /><br />The casting for this movie is perfect, with only Alec Baldwin's performance less than memorable.  Michael Keaton is suitably slimy and decadent, while Geena Davis plays the earnest innocence of her character equally well.  The most startling performance is a young Winona Ryder, who shows tremendous range in her role as the morbid but good-hearted Lydia.<br /><br />One of the most hilarious, dark scenes ever filmed is contained in this movie, when the New York couple throws a pretentious dinner party and the Maitlands take over. Director Tim Burton uses sight gags, situational comedy, and one-liners that all bear his trademark quirkiness to make this film inventive and, even years after its release, fresh.  What's most amazing in this film essentially about the weirdness of being dead is the emotional drive of it.  The Maitlands' yearning to reclaim their home even in death and Lydia's wounded, lonely adolescence lend humanity to an otherwise wild comedy.<br /><br />I highly recommend this off-beat film for its hilarity and irreverence.  Parents of young children should be warned that the film contains off-color humor as well as images and ideas that might disturb young minds. -- Debbie Lee Wesselmann",0.71
52325,0,7.0,Male,2.0,0,13.0,7.0,7.0,154.29,Recall,This company has removed these from store shelves as they may have been making dogs sick.  Go to Pet Food Tracker on the net for lists of food and treats to be wary of.,-0.79
52326,1,0.0,Female,3.0,0,14.0,1.0,0.0,127.85,Excellent green tea,"Superb green tea. Organic and decaf. These bags are really filled up, so you get a lot of bang for the bag! With they came in larger boxes...",0.92
52327,1,0.0,Female,3.0,1,18.0,3.0,2.0,146.14,Yum!,"This is the perfect drink for when you want something carbonated, but not too sweet. It doesn't have any nasty ""diet drink"" aftertaste, either. I plan on keeping a supply of this flavor in the house all the time!",0.96
52328,0,11.0,Male,2.0,0,11.0,1.0,3.0,126.1,Best in its category!,"I purchased this product for much cheaper from diapers.com. It is wonderful. Unlike another reviewer, I like that fact that it doesn't prepare a large portion. I don't have a lot of freezer space and I like to offer my daughter a variety of foods, so, making a pound of sweet potatos at one time would do me no good. I rather prepare a few carrots, a few apples and oranges, and other small recipes, than have a whole lot of one thing. It's easy to clean and saves you time on having to clean out a steamer, and processor. I LOVE IT! ALSO, IT IS BPA-FREE!!",0.81
52329,0,7.0,Female,3.0,0,11.0,4.0,11.0,166.87,"As a breakfast cereal, it was okay but...","As a breakfast cereal, it was okay but as an afternoon snack it was great.<br /><br />When the milk hits this cereal it just absorbs it and it becomes a soggy, rather bland experience.<br /><br />However, as a dry snack, I was pleased to discover that it is crunchy with a great cinnamon flavor. Much better than with the actual milk on it.",0.96
52330,0,1.0,Male,2.0,0,11.0,1.0,4.0,147.24,Some hard pieces,"This item is reasonably priced, good flavor  but about 30%% of the gumbslls had rock hard shells. Mybe it's wad just that one bag I opened. I would still buy these again.",0.92
52331,1,0.0,Male,3.0,1,15.0,6.0,7.0,161.79,Picky Eater Approved,Our Siberian Husky Suzy loves the Z-filets. I love them because they're easy to break apart and give them to her in smaller sections. I use them as a training treat and love that Suzy loves them - she is a picky eater.,0.98
52332,0,12.0,Male,2.0,1,12.0,1.0,4.0,161.2,Refreshingly good,"Grew up in the tropics so I know the real thing. Very light flavor, almost water -- just like the real thing. I prefer this over Vita Coco. I think its because it came from ""young"" coconut (according to label) while Vita Coco only states that it came from coconut hence the difference in taste.",0.55
52333,0,24.0,Male,2.0,0,11.0,3.0,2.0,205.96,Black Beans,"This is such a great product.  I have purchased it in grocery stores, but sometimes can't find it so I ordered online. I was disappointed that in came packaged differently this time though. In huge bags. Not sure why this changed, but it is still a great product, and healthy eating.",0.62
52334,0,14.0,Female,3.0,1,14.0,3.0,3.0,154.67,CHANGE OF PACE,"It seemed like our dogs were getting tired of the same old thing for dinner, so I did some research and found this Wellness brand dog food. What I liked about it was the lack of by-products and cereals. Our dogs love the taste of this food and there is never any left in their bowls. It is a well baqlanced food that good for them also and having it shipped directly to my door saves us a trip to the pet stores. I count on Amazon for the best products.",0.95
52335,0,10.0,Male,3.0,1,15.0,1.0,3.0,129.96,best flour ever,This is the best flour I've ever used.  Everything you make with it comes out great.  You can even overwork your dough and still have fantastic results.,0.99
52336,0,6.0,Male,3.0,0,13.0,1.0,2.0,199.98,Popchips,"My husband and I just love them. They are crispy, dry, and full of seasoning and taste, rather than oil.",0.96
52337,0,5.0,Male,2.0,1,13.0,1.0,2.0,140.78,My dog loves this!,"Well, it must taste good, 'cause my dog just loves it.  It did take a minute to teach him to lick it instead of just trying to grap it out of my hand.",0.9
52338,0,12.0,Male,3.0,0,21.0,1.0,5.0,209.2,Good tea at a great price,I spent a hell of a lot more money for a much lesser product.  I am very happy with this purchase,0.85
52339,0,0.0,Male,3.0,0,11.0,1.0,2.0,162.32,Yummy in my tummy!!,"All of the Kosugai product are very high quality, the flavors are incredibly juicy and true to life, mainly because the actual fruit is a main ingredient, but its not anything like those 'fruit leathers' this is an actual candy, it is the closest thing to eating the actual fruit as it gets in terms of juiciness and flavor. I buy these all the time now, I love all the flavors, particularly the Mangosteen, Lychee, kiwi, and strawberry.",0.99
52340,0,25.0,Female,2.0,1,11.0,3.0,2.0,232.47000000000003,"Taste great, price not so great!!","The cans are teeny tiny, and for what they charge it's just not worth the expense. Also, I really hate how they charge different prices for different flavors. That is the most ridiculous thing I have ever seen. The product itself is yummy, just not happy about the prices.",-0.97
52341,0,16.0,Female,3.0,1,14.0,1.0,8.0,140.81,Great dry dog food product!,"I was made aware of the Wellness brand by a dog-owner friend of mine 3 years ago and, after reviewing the ingredients list switched our dog and 2 cats' food to Wellness products right there and then! They all enjoy the products and are in perfect health according to our vet! I feel good feeding our pets tasty, healthy and nutritious food.",0.98
52342,0,0.0,Female,3.0,1,11.0,4.0,4.0,157.69,Too sweet for me,This is an organic loose leaf decaf Chai tea mix.  The herb mix in this Chai tastes too sweet for my taste; and my spouse agrees.  So now I'm stuck with several boxes that nobody here will drink.,-0.67
52343,1,0.0,Female,2.0,1,13.0,7.0,7.0,123.94,Old fashion HOT! But with flavor,"As a kid I can remember my dad and grandfather grinding real 'home made'... 'fresh ground' horseradish and letting me smell it.  It would bring tears to my eyes.  Over the years I searched for such a product to use in coctail sauce, with prime rib, in a bloody mary and perhaps ... MAYBE JUST TO CLEAR MY SINUSES!  They all were weak sisters or creamy junk!  BUT.... Now after what could be a 30 year search I have found it. THIS IS THE REAL STUFF! I now order it and send it out as presents to all my Texas ""we like it hot"" friends.  Also, the flavor is great and uncompromised.  As a side note, most horseradish is weak as the root is picked/pulled to young, it takes 5 years or so to generate some heat as well as cure flavor.",0.48
52344,0,0.0,Male,2.0,0,12.0,1.0,1.0,139.04,Lemony zingy tasty,"Pamela's is a good brand overall. These particular ones are very lemony, so if you like lemon, these are a good call. I find the texture very nice--they are crumbly and soft. Very tasty.",0.99
52345,0,15.0,Female,2.0,0,14.0,1.0,9.0,267.99,Cat that likes everything doesn't like this...,"My cat is not a picky eater and eats nearly anything. However, he really does not like the taste of this food. I wish he did seeing as I spent alot on it but it seems he'd rather go hungry than eat it.",-0.86
52346,0,25.0,Female,3.0,0,13.0,1.0,4.0,129.5,Love it!,"I was concerned from reading the negative reviews of the biscuits as a choking hazzard.  However, once I bought it and tried it, I no longer worry.  These are very hard, so takes a while even for a drooling baby to soften it.  I suggest anyone interested to buy one box and try it out.  I bought it at Target for less than $2.  What a great deal!  I am going to stock it up for my baby (and me too.)",0.89
52347,0,10.0,Female,3.0,0,18.0,1.0,2.0,136.29,"Not for me, but my spouse loved it","This is my second Illy coffee product and I guess I just don't like them. They are too strong and bitter-tasting for me. I'm not a lover of overly strong coffee flavors, I like them mild and unobtrusive. However, my husband has loved ever Illy product that I've given him to try, and he IS a coffee drinker. He likes anything coffee. So I'll give this a 3; my rating would have been a 1 but his would be a 5 so we'll split the difference.<br /><br />I do like how convenient the drinks are, they would fit nicely into my husband's lunchbox for work.",0.7
52348,0,8.0,Male,2.0,0,11.0,2.0,2.0,193.62,"awful, awful, AWFUL!","I tried using less, using more, mixing better -- but I always got a horrible bitter taste. I ruined several dishes trying to get this right. Truvia is good; Simply Stevia is TERRIBLE.",-0.89
52349,0,0.0,Male,2.0,0,11.0,1.0,2.0,132.29,Questions about the product,"In the interest of healthier diet and more adventurous cooking - I ordered this product, hoping to replace other salts in my diet. I was somewhat surprised by the smell, and disappointed that there are no instructions as to equivalents in cooking on the packaging. Any advice as to how I can learn to use this product properly?",-0.66
52350,0,0.0,Male,3.0,0,12.0,1.0,7.0,135.78,Always arrived broken,"The biscuits seemed to be of good quality, the dogs loved them. The delivery was timely. I subscribed to this product, receiving it every month until I cancelled. The problem with the biscuits was that many were broken. At least one half of each box was broken or crumbled biscuits. The only boxes that weren't broken were the ones delivered a few days after I cancelled. Had they been delivered in good condition, I would have continued to buy these biscuits, but they were not in the condition they should have been.",0.38
52351,0,2.0,Male,2.0,0,13.0,1.0,9.0,179.88,Where's the chocolate?,"The coffee itself is OK, but the chocolate fudge flavor is nearly non-existent. There is a slight scent when you're brewing the coffee, and a slight flavor of *something*, but it can't be defined as chocolate.<br />This is not a product that I'll buy again.",-0.49
52352,1,12.0,Male,3.0,0,20.0,1.0,3.0,142.84,"My daily coffee, wish it wasn't seasonal.",I love the aroma and taste of this coffee. It's great for everyday. My only concern is that this coffee is seasonal and only available during the spring so I'll be stocking up.,0.98
52353,1,0.0,Female,2.0,1,12.0,7.0,7.0,175.53,Great Parm sub,"My son has food allergies and he loves the Vegan products. Their cheese slizes actually melt and make great grill cheese. I am not a soy fan but even i like the Vegan Parmesan. I use it to make chicken Parmesan, meatballs,  and all the italian favs that need cheese in them. I have even used it to make alfredo. It is a little grainy for alfredo but he still loved the flavor of it! OUr store has stopped carring it i was thrilled to find it on Amazon.",0.97
52354,0,27.0,Female,2.0,0,19.0,12.0,7.0,273.28,Nutiva Coconut Oil,Great substitute for butter on cinnamon toast or over vegatables.  Also makes an easy substitute when baking calls for butter or vegatable oil.  Taste is fine when used these ways.  Not sure yet we're getting benefits and results of using claimed in publications.,0.85
52355,0,30.0,Female,3.0,1,16.0,1.0,5.0,297.01,Fantastic Product,"This is a really good product.  While it is only 4 ounces, it is actually about a quart of freeze dried shallots.  I have long used fresh shallots extensively in cooking, and these are an excellent replacementwhen ""fresh"" is not required (such as salads, etc).  They save all the work of peeling and chopping fresh shallots for cooking.  The product, while fairly costly (as are fresh shallots), is a real time saver, and worth every penny of the cost.  Freeze dried is much better than just plain dried.  I use freeze dried herbs whenever I can find them, as they more exactly replace fresh products.  If you use shallots, you will love this product.",0.97
52356,0,28.0,Male,2.0,0,13.0,3.0,0.0,247.32,"Great Product, High Shipping Fee","Pleased with the product.<br /><br />Last Christmas I purchased my son a Carousel Jutebox Gumball Machine from Amazon.  He needed refill gumballs so I purchased these as a birthday present along with many other items from Amazon.  When checking out I only looked at the total of my order.  These gumballs shipped seperately from all of my other items from Candy Crate.  I was amazed when I discovered on my order confirmation how much the shipping was ... $12.95 AND it took three days longer than the rest of my items from Amazon.  My 5 other items, which came in a MUCH larger box and weighed much more, only cost $15.84 for shipping and was received in two days.",0.92
52357,0,9.0,Female,3.0,1,16.0,1.0,1.0,192.78,Excellent Product!,"I am very pleased with the Newman's Own Organics products - my pups all agree that it is very tasty stuff!  Though my roommate has to leave the room every time I open the can (he is a wuss who makes a big deal about the smell!), you can tell just by looking at it that it includes many healthy ingredients. Take a look at the ingredient list and you can't help but be impressed!  Great taste, organic, healthy...it's just a great product!",0.99
52358,1,10.0,Female,2.0,0,12.0,1.0,0.0,113.59,"super yummy, and healthier than most crackers",My favorite cracker.  Think of it as an upscale wheat thin.  I can't be anywhere near an open box when hungry or I will devour it.,0.83
52359,0,3.0,Female,3.0,0,14.0,1.0,2.0,147.79,Delicious Soft Cookie,I tried the Oatmeal Raisin cookie and it was delicious.  The cookie is fairly big which is great.  It is soft and chewy so you don't have to worry about crumbs getting all over the place if your on the go.  I have already bought more!,0.99
52360,0,4.0,Female,3.0,0,11.0,1.0,0.0,264.22,Bam!,"Ever had a Warhead? These pack the same sour punch on the outer shell, but inside the shell Toxic Waste has a sour liquid! Very awesome and sour. You can actually pick these candies up at the Dollar Tree.<br /><br />But caution:<br />It's citric acid. Any type of acid burns, the sour you taste is not really a taste... as crazy as it seems, it's really a feeling in your tongue. Yes it's a good amount of citric acid in one piece, but you're not supposed to eat multiple pieces in a short period of time. You will actually burn a layer of skin-like-material on your tongue. Too much consumption can cause the tongue to bleed. It will heal quickly, as long as you don't eat more in the process of healing. It is true your tongue will actually shed flakes like sun burn. I know it's disgusting but it's how the body heals naturally. Hope this information helped you, or any else it may concern. (Mostly your tongues)",0.4
52361,0,7.0,Male,3.0,0,14.0,1.0,3.0,129.96,sled dog owner,"My husband and I have a team of recreational sled dogs, they can chew through absolutely anything, we have tried many toys...and have ended up with bowel obstructions!!  This nylabone is wonderful, the dogs have worn it down a bit, but the grooves they have worn are superficial and combined with the rough patches,it works great as a teeth cleaner as well as a chew toy...it is very hard to brush a sled dogs teeth!  They have not broken off large chunks and the small pieces that do come off are able to pass through without harm, as the package insert indicates.  There are no toys that will not wear, but this is hands down the best product I have found for my pups.",0.94
52362,1,10.0,Female,2.0,0,12.0,1.0,0.0,112.61,Wonderful,"I love these little wafer cookies. They are wonderful. Great flavor, delicate crunch, and knowing that it's natural and nothing in it is genetically modified makes snacking feel better.",0.99
52363,0,10.0,Male,3.0,0,14.0,1.0,4.0,120.99,Flowers,"I was ordering these flowers in bulk for my birthday celebration,spoke with the owner who assured me everything will be fine. They arrived on time upon opening the box these  were  the most beautiful and perfect carnations you would want to have for any event if  you're planning  an event do not hesitate to order.",0.98
52364,0,9.0,Male,2.0,0,16.0,1.0,8.0,158.1,what a mess,Popcorn has good flavor. when my package arrived 2 of the packages had leaked out the liquid butter flavoring all over the other packages.,0.71
52365,0,9.0,Female,3.0,0,13.0,1.0,2.0,156.47,Paradise Cherry Pineapple Mix,I was very pleased with the Paradise Cherry Pineapple and extra fancy fruit mixes.  I gave a couple away as holiday gifts and used some in fruit cakes and fruited breads to many compliments.  I will buy this product again.,0.99
52366,0,20.0,Male,3.0,0,12.0,1.0,2.0,134.2,Very good food.,"I've spent years reading labels on dog food bags, trying to establish a balance between good food and a reasonable price. Premium Edge is the answer to this quandary. I confess, I recently strayed to another brand in search of a food that I didn't have to drive thirty miles out of my way to get. On the surface the other food seemed to fit the bill (no wheat or corn). But after a few weeks on the other food, my old hound began shaking his head a lot and two hot spots appeared. I learned the hard way that this particular dog is allergic to soy products.<br /><br />So we've returned to our tried and true Premium Edge and, after two weeks, not only is hound better, but the other dogs' are glowing again (and I didn't even notice the loss of sheen). What a relief to find it on Amazon at a reasonable price and even more reasonable shipping charges.",0.54
52367,1,0.0,Male,3.0,0,12.0,2.0,2.0,144.0,Ahh! the smell is delightful,"I love the stash tea company. Their products are nice quality for an American tea company(their leaves are still broken up and stuffed in a bag,but it's hard to find a YUMMY loose leaf chai.  This company may still sell loose teas but the chai is not as flavorful as in the bag. If you like your chai tea to have a little more flavor this is the chai to buy. I serve it with milk, cream or egg nog. Sometimes I double the bag to get more flavor.",0.9
52368,0,10.0,Male,2.0,0,14.0,1.0,3.0,135.0,Excellent taste and nutrition,The dark chocolate cherry cashew kind plus bar combines everything I enjoy. The dark chocolate is not too sweet and the cashews add the right amount of crunch. Also I like the fact that it is gluten and dairy free. My children also like the bar. It is good to eat when you need to postpone a meal for a couple of hours.,0.97
52369,0,10.0,Female,2.0,0,22.0,1.0,0.0,120.66,Great product,My 12 yr old cat has soft tissue problems with her hips and upper rear legs and Hip Action has made a world of difference with her mobility.<br /><br />I highly recommend this product.,0.7
52370,0,20.0,Female,2.0,0,19.0,5.0,6.0,271.69,Disappointed,"The stores all carry either the Arnold Palmer Lite(most common, better tasting), or the Zero(less calories, but less flavor).  This mix produces an iced tea that tastes like neither of them.  Somehow the settling that occurs with this mix, makes it either come out too sweet, or too sour.  For one thing, it's sugar based, not splenda like the lite in the stores.  The amount the directions say to mix do not give the drink enough flavor, you'll use more than the directions say.  I bought this once, but will not buy again.",0.49
52371,0,0.0,Female,2.0,1,12.0,1.0,3.0,141.62,One of the stronger k-cup coffees,"If you like stronger coffee, this is a good choice. Timothy's have other bold coffees to choose from: san lorenzo, parisian nights, rainforest expresso. All are good quality.",0.95
52372,0,5.0,Male,3.0,0,12.0,1.0,3.0,192.04,Not very friendly in my machine,"I've tried numerous creamers in my Tassimo and thought why not save a few calories.  Well I won't try it again.  Every time I used it there was at least 1/3 of it left in the disc, it didn't 'foam' and created a mess when you remove it.  I don't know why because all the other creamers I've tried worked fine.  I won't be buying this again.",-0.83
52373,0,7.0,Female,2.0,0,17.0,1.0,2.0,132.94,Popchips,Individual popchips are a great snack!  They are only 3pts. per bag on the new Weight Watchers Plus program.  They are a quick snack & they make your head happy!!!!,0.99
52374,0,10.0,Male,2.0,1,12.0,1.0,3.0,121.27,AAAAmazing!  Most versatile sauce/marinade/dip ever,"I cannot give this Marsala Sauce by Rothschild's enough praise.  It is so tasty you could eat it like a soup!  This is simply the best sauce we have ever had.  We gift it, eat it, microwave for dip, eggs, burgers, pasta, don't get me started on caramelized onions and steak, obsess about it, etc.  You will not be sorry.  I know this seems like oversell, but...Man OH Man...It's the stuff!!  I hope they don't stop making it.  It would break my heart.",0.89
52375,0,13.0,Male,2.0,0,11.0,1.0,7.0,139.75,How to stop the leaking!,After a lot of trial and error (with just water!) I figured out how to make these handy self-fill coffee pods NOT leak all over the place. The secret is to shove the filter all the way into the pod and NOT snap the lid over the edge of the filter. Make sure the filter is ALL INSIDE. It's rigid enough and stays upright and fine when you brew. You really need to create a seal with the lid. Leaving the filter hanging out breaks the seal and allows liquid to seep out.,0.52
52376,0,4.0,Male,2.0,0,18.0,9.0,9.0,207.93,A family favorite,"For many years for Christmas and birthdays our family would buy a box of Queen Ann Cherries.<br />I don't know how it started but our children would buy a box for daddy every year and for almost any reason.<br />He just loved them, they were filled with a nice liquid center and hardly every crystalized, that happened a few times but for the most part the centers were nice and  juicy.  The kids used to watch dad get all gooey (on purpose to make them laugh)  then when our children grew up the little grand kiddies would take on the roll of candy givers.<br />Sadly grandpa is gone now but we still buy each other Queen Anne cordial cherries in his memory.  It has become part of our lives and it would not be Christmas without that red box under the tree or on a pile of birthday gifts.",0.91
52377,1,9.0,Male,2.0,0,11.0,4.0,3.0,200.96,gross...,This food is def healthy but way too thick and dry. My son will not eat it. I found the gobble gobble similar but I mix it with broth now and he eats a bit. Disappointed.,-0.93
52378,1,2.0,Female,2.0,1,23.0,1.0,0.0,136.46,refreshing iced tea,"We became hooked on this iced tea several years ago and have since not been able to find it in our local grocery stores.  All we can find are the diet mixes that use artificial sweeteners - - this one is sugar sweetened.<br />On a whim, I decided to try Amazon - - - here it is.  It was only sold by the case however, the product is shelf stable and we go through it quite quickly as our family drinks this all year round.<br />Tip - - Brewed as directed tends to be a tad too sweet for our taste so we doctor the mix a little by brewing a pot of strong tea using tea bags, then use this mix to flavor and sweeten the tea.  Play around with the doctored measurements to suit your own taste, but we brew 5 teabags, mix with 5 tbsp of mix to fill a standard 2 quart pitcher.",0.65
52379,1,0.0,Female,3.0,0,11.0,4.0,7.0,174.46,Perfect Dark Chocolate Taste & Texture,"Have been on the search for the perfect dark chocolate to keep in the house for a dessert treat that a nutritionist would approve of.  My son gave me this for Christmas and love the flavor and texture.  It's not too bitter, has even rich flavor and texture.  Absolutely love it.  I read what reviewer Theo said about not having whole milk in dark chocolate and will keep my eyes open for dark chocolate that doesn't have it.  In the meantime, will enjoy this as a treat.",0.98
